"cbsa","geotype","groups","yr","poor20shsig","poor20sh","poor40shsig","poor40sh"
16740,"Suburb","Hispanic","2010_14",NA,0.54817,NA,0.06562
16740,"Suburb","White","2000",NA,0.06058,NA,0
16740,"Suburb","White","2005_09",NA,0.2316,NA,0.0071
16740,"Suburb","White","2010_14",NA,0.39117,NA,0.03441
16860,"City","All","2000",NA,0.60474,NA,0.2715
16860,"City","All","2005_09",NA,0.61086,NA,0.31824
16860,"City","All","2010_14",NA,0.64545,NA,0.4092
16860,"City","Black","2000",NA,0.75576,NA,0.41162
16860,"City","Black","2005_09",NA,0.74722,NA,0.42331
16860,"City","Black","2010_14",NA,0.85502,NA,0.58886
16860,"City","Hispanic","2000",NA,0.76216,NA,0.17608
16860,"City","Hispanic","2005_09",NA,0.73187,NA,0.27343
16860,"City","Hispanic","2010_14",NA,0.69299,NA,0.38653
16860,"City","White","2000",NA,0.35159,NA,0.05565
16860,"City","White","2005_09",NA,0.40158,NA,0.19304
16860,"City","White","2010_14",NA,0.34351,NA,0.18051
16860,"Metro","All","2000",NA,0.34013,NA,0.12578
16860,"Metro","All","2005_09",NA,0.39912,NA,0.14901
16860,"Metro","All","2010_14",NA,0.42748,NA,0.17769
16860,"Metro","Black","2000",NA,0.69637,NA,0.3684
16860,"Metro","Black","2005_09",NA,0.70384,NA,0.37687
16860,"Metro","Black","2010_14",NA,0.77248,NA,0.51576
16860,"Metro","Hispanic","2000",NA,0.51247,NA,0.10128
16860,"Metro","Hispanic","2005_09",NA,0.58959,NA,0.17374
16860,"Metro","Hispanic","2010_14",NA,0.54731,NA,0.23912
16860,"Metro","White","2000",NA,0.16988,NA,0.01419
16860,"Metro","White","2005_09",NA,0.2471,NA,0.05309
16860,"Metro","White","2010_14",NA,0.2802,NA,0.04315
16860,"Suburb","All","2000",NA,0.11173,NA,0
16860,"Suburb","All","2005_09",NA,0.21268,NA,0
16860,"Suburb","All","2010_14",NA,0.26018,NA,0
16860,"Suburb","Black","2000",NA,0.19018,NA,0
16860,"Suburb","Black","2005_09",NA,0.35188,NA,0
16860,"Suburb","Black","2010_14",NA,0.19015,NA,0
16860,"Suburb","Hispanic","2000",NA,0.17438,NA,0
16860,"Suburb","Hispanic","2005_09",NA,0.34162,NA,0
16860,"Suburb","Hispanic","2010_14",NA,0.31101,NA,0
16860,"Suburb","White","2000",NA,0.10769,NA,0
16860,"Suburb","White","2005_09",NA,0.18851,NA,0
16860,"Suburb","White","2010_14",NA,0.26031,NA,0
16980,"City","All","2000",NA,0.66754,NA,0.18209
16980,"City","All","2005_09",NA,0.68701,NA,0.23445
16980,"City","All","2010_14",NA,0.73485,NA,0.25728
16980,"City","Black","2000",NA,0.82366,NA,0.3001
16980,"City","Black","2005_09",NA,0.85551,NA,0.37813
16980,"City","Black","2010_14",NA,0.90218,NA,0.44429
16980,"City","Hispanic","2000",NA,0.59567,NA,0.05563
16980,"City","Hispanic","2005_09",NA,0.6174,NA,0.10599
16980,"City","Hispanic","2010_14",NA,0.70317,NA,0.11524
16980,"City","White","2000",NA,0.27773,NA,0.02285
16980,"City","White","2005_09",NA,0.32596,NA,0.05304
16980,"City","White","2010_14",NA,0.35525,NA,0.0465
16980,"Metro","All","2000",NA,0.47902,NA,0.12256
16980,"Metro","All","2005_09",NA,0.48945,NA,0.14406
16980,"Metro","All","2010_14",NA,0.53123,NA,0.15651
16980,"Metro","Black","2000",NA,0.73108,NA,0.24434
16980,"Metro","Black","2005_09",NA,0.74973,NA,0.29438
16980,"Metro","Black","2010_14",NA,0.79311,NA,0.34389
16980,"Metro","Hispanic","2000",NA,0.44636,NA,0.03993
16980,"Metro","Hispanic","2005_09",NA,0.46655,NA,0.0714
16980,"Metro","Hispanic","2010_14",NA,0.56063,NA,0.07892
16980,"Metro","White","2000",NA,0.1253,NA,0.01882
16980,"Metro","White","2005_09",NA,0.17375,NA,0.02104
16980,"Metro","White","2010_14",NA,0.19823,NA,0.02575
16980,"Suburb","All","2000",NA,0.19239,NA,0.03206
16980,"Suburb","All","2005_09",NA,0.26424,NA,0.04102
16980,"Suburb","All","2010_14",NA,0.34791,NA,0.06579
16980,"Suburb","Black","2000",NA,0.45047,NA,0.07532
16980,"Suburb","Black","2005_09",NA,0.51927,NA,0.11192
16980,"Suburb","Black","2010_14",NA,0.60814,NA,0.17363
16980,"Suburb","Hispanic","2000",NA,0.18096,NA,0.01202
16980,"Suburb","Hispanic","2005_09",NA,0.27748,NA,0.02805
16980,"Suburb","Hispanic","2010_14",NA,0.42886,NA,0.04534
16980,"Suburb","White","2000",NA,0.05551,NA,0.01697
16980,"Suburb","White","2005_09",NA,0.10897,NA,0.00741
16980,"Suburb","White","2010_14",NA,0.14161,NA,0.01827
17140,"City","All","2000",NA,0.69636,NA,0.28926
17140,"City","All","2005_09",NA,0.7478,NA,0.32031
17140,"City","All","2010_14",NA,0.86979,NA,0.5003
17140,"City","Black","2000",NA,0.78389,NA,0.37375
17140,"City","Black","2005_09",NA,0.81694,NA,0.37971
17140,"City","Black","2010_14",NA,0.91632,NA,0.5516
17140,"City","Hispanic","2000",NA,0.77574,NA,0.31007
17140,"City","Hispanic","2005_09",NA,0.86852,NA,0.19808
17140,"City","Hispanic","2010_14",NA,0.84855,NA,0.41268
17140,"City","White","2000",NA,0.47652,NA,0.08374
17140,"City","White","2005_09",NA,0.58082,NA,0.20179
17140,"City","White","2010_14",NA,0.76041,NA,0.38833
17140,"Metro","All","2000",NA,0.33007,NA,0.11744
17140,"Metro","All","2005_09",NA,0.43212,NA,0.14367
17140,"Metro","All","2010_14",NA,0.50764,NA,0.19335
17140,"Metro","Black","2000",NA,0.67389,NA,0.28884
17140,"Metro","Black","2005_09",NA,0.69142,NA,0.2854
17140,"Metro","Black","2010_14",NA,0.76133,NA,0.39842
17140,"Metro","Hispanic","2000",NA,0.34864,NA,0.11899
17140,"Metro","Hispanic","2005_09",NA,0.45706,NA,0.15772
17140,"Metro","Hispanic","2010_14",NA,0.59533,NA,0.17225
17140,"Metro","White","2000",NA,0.142,NA,0.02584
17140,"Metro","White","2005_09",NA,0.30376,NA,0.07242
17140,"Metro","White","2010_14",NA,0.36987,NA,0.09154
17140,"Suburb","All","2000",NA,0.11656,NA,0.01729
17140,"Suburb","All","2005_09",NA,0.28524,NA,0.06148
17140,"Suburb","All","2010_14",NA,0.35858,NA,0.06702
17140,"Suburb","Black","2000",NA,0.33156,NA,0.0246
17140,"Suburb","Black","2005_09",NA,0.42716,NA,0.08683
17140,"Suburb","Black","2010_14",NA,0.50134,NA,0.14148
17140,"Suburb","Hispanic","2000",NA,0.19114,NA,0.04852
17140,"Suburb","Hispanic","2005_09",NA,0.33038,NA,0.14529
17140,"Suburb","Hispanic","2010_14",NA,0.53028,NA,0.11047
17140,"Suburb","White","2000",NA,0.07913,NA,0.01496
17140,"Suburb","White","2005_09",NA,0.25396,NA,0.04916
17140,"Suburb","White","2010_14",NA,0.31132,NA,0.04704
17460,"City","All","2000",NA,0.83675,NA,0.27066
17460,"City","All","2005_09",NA,0.8672,NA,0.41927
17460,"City","All","2010_14",NA,0.95627,NA,0.54045
17460,"City","Black","2000",NA,0.89642,NA,0.32895
17460,"City","Black","2005_09",NA,0.91949,NA,0.44812
17460,"City","Black","2010_14",NA,0.98455,NA,0.61637
17460,"City","Hispanic","2000",NA,0.86195,NA,0.24722
17460,"City","Hispanic","2005_09",NA,0.87291,NA,0.43909
17460,"City","Hispanic","2010_14",NA,0.94707,NA,0.47969
17460,"City","White","2000",NA,0.6668,NA,0.13113
17460,"City","White","2005_09",NA,0.72362,NA,0.33789
17460,"City","White","2010_14",NA,0.8817,NA,0.36296
17460,"Metro","All","2000",NA,0.54299,NA,0.14574
17460,"Metro","All","2005_09",NA,0.56385,NA,0.23457
17460,"Metro","All","2010_14",NA,0.62679,NA,0.28193
17460,"Metro","Black","2000",NA,0.78996,NA,0.24597
17460,"Metro","Black","2005_09",NA,0.79605,NA,0.35917
17460,"Metro","Black","2010_14",NA,0.84296,NA,0.45231
17460,"Metro","Hispanic","2000",NA,0.71108,NA,0.16289
17460,"Metro","Hispanic","2005_09",NA,0.7244,NA,0.2978
17460,"Metro","Hispanic","2010_14",NA,0.80892,NA,0.31054
17460,"Metro","White","2000",NA,0.25243,NA,0.03906
17460,"Metro","White","2005_09",NA,0.30676,NA,0.10323
17460,"Metro","White","2010_14",NA,0.37946,NA,0.1114
17460,"Suburb","All","2000",NA,0.20029,NA,0
17460,"Suburb","All","2005_09",NA,0.31071,NA,0.08043
17460,"Suburb","All","2010_14",NA,0.37269,NA,0.08256
17460,"Suburb","Black","2000",NA,0.47441,NA,0
17460,"Suburb","Black","2005_09",NA,0.55716,NA,0.18704
17460,"Suburb","Black","2010_14",NA,0.59735,NA,0.16772
17460,"Suburb","Hispanic","2000",NA,0.41965,NA,0
17460,"Suburb","Hispanic","2005_09",NA,0.56728,NA,0.14831
17460,"Suburb","Hispanic","2010_14",NA,0.65019,NA,0.11619
17460,"Suburb","White","2000",NA,0.07663,NA,0
17460,"Suburb","White","2005_09",NA,0.17069,NA,0.02663
17460,"Suburb","White","2010_14",NA,0.23511,NA,0.03909
17820,"City","All","2000",NA,0.14659,NA,0.02103
17820,"City","All","2005_09",NA,0.42223,NA,0.04911
17820,"City","All","2010_14",NA,0.46923,NA,0.04583
17820,"City","Black","2000",NA,0.17678,NA,0.01381
17820,"City","Black","2005_09",NA,0.59946,NA,0.05764
17820,"City","Black","2010_14",NA,0.59218,NA,0.05078
17820,"City","Hispanic","2000",NA,0.20643,NA,0.02512
17820,"City","Hispanic","2005_09",NA,0.50915,NA,0.06915
17820,"City","Hispanic","2010_14",NA,0.62043,NA,0.06708
17820,"City","White","2000",NA,0.11167,NA,0.0197
17820,"City","White","2005_09",NA,0.3629,NA,0.03963
17820,"City","White","2010_14",NA,0.35268,NA,0.03319
17820,"Metro","All","2000",NA,0.10771,NA,0.01545
17820,"Metro","All","2005_09",NA,0.39837,NA,0.03624
17820,"Metro","All","2010_14",NA,0.3815,NA,0.03311
17820,"Metro","Black","2000",NA,0.15423,NA,0.01205
17820,"Metro","Black","2005_09",NA,0.57915,NA,0.04891
17820,"Metro","Black","2010_14",NA,0.54199,NA,0.04331
17820,"Metro","Hispanic","2000",NA,0.16735,NA,0.02036
17820,"Metro","Hispanic","2005_09",NA,0.50552,NA,0.05671
17820,"Metro","Hispanic","2010_14",NA,0.54774,NA,0.05576
17820,"Metro","White","2000",NA,0.0766,NA,0.01351
17820,"Metro","White","2005_09",NA,0.33187,NA,0.02727
17820,"Metro","White","2010_14",NA,0.27619,NA,0.02142
17820,"Suburb","All","2000",NA,0,NA,0
17820,"Suburb","All","2005_09",NA,0.33122,NA,0
17820,"Suburb","All","2010_14",NA,0.15319,NA,0
17820,"Suburb","Black","2000",NA,0,NA,0
17820,"Suburb","Black","2005_09",NA,0.46533,NA,0
17820,"Suburb","Black","2010_14",NA,0.25134,NA,0
17820,"Suburb","Hispanic","2000",NA,0,NA,0
17820,"Suburb","Hispanic","2005_09",NA,0.48897,NA,0
17820,"Suburb","Hispanic","2010_14",NA,0.18969,NA,0
17820,"Suburb","White","2000",NA,0,NA,0
17820,"Suburb","White","2005_09",NA,0.26337,NA,0
17820,"Suburb","White","2010_14",NA,0.13687,NA,0
17900,"City","All","2000",NA,0.70814,NA,0.24663
17900,"City","All","2005_09",NA,0.81969,NA,0.24025
17900,"City","All","2010_14",NA,0.81754,NA,0.44409
17900,"City","Black","2000",NA,0.7771,NA,0.3317
17900,"City","Black","2005_09",NA,0.92858,NA,0.32077
17900,"City","Black","2010_14",NA,0.89159,NA,0.55908
17900,"City","Hispanic","2000",NA,0.65018,NA,0.04947
17900,"City","Hispanic","2005_09",NA,0.81591,NA,0.0333
17900,"City","Hispanic","2010_14",NA,0.72251,NA,0.40838
17900,"City","White","2000",NA,0.5134,NA,0.03231
17900,"City","White","2005_09",NA,0.50631,NA,0.07192
17900,"City","White","2010_14",NA,0.64244,NA,0.14558
17900,"Metro","All","2000",NA,0.36635,NA,0.05745
17900,"Metro","All","2005_09",NA,0.42753,NA,0.06779
17900,"Metro","All","2010_14",NA,0.55404,NA,0.10175
17900,"Metro","Black","2000",NA,0.47556,NA,0.0967
17900,"Metro","Black","2005_09",NA,0.53637,NA,0.1018
17900,"Metro","Black","2010_14",NA,0.63972,NA,0.16003
17900,"Metro","Hispanic","2000",NA,0.22004,NA,0.0045
17900,"Metro","Hispanic","2005_09",NA,0.38246,NA,0.01281
17900,"Metro","Hispanic","2010_14",NA,0.55754,NA,0.07201
17900,"Metro","White","2000",NA,0.21877,NA,0.00508
17900,"Metro","White","2005_09",NA,0.27206,NA,0.03036
17900,"Metro","White","2010_14",NA,0.43601,NA,0.03254
17900,"Suburb","All","2000",NA,0.26255,NA,0
17900,"Suburb","All","2005_09",NA,0.31228,NA,0.0171
17900,"Suburb","All","2010_14",NA,0.49521,NA,0.02531
17900,"Suburb","Black","2000",NA,0.35147,NA,0
17900,"Suburb","Black","2005_09",NA,0.37945,NA,0.01419
17900,"Suburb","Black","2010_14",NA,0.55949,NA,0.03293
17900,"Suburb","Hispanic","2000",NA,0.17703,NA,0
17900,"Suburb","Hispanic","2005_09",NA,0.28101,NA,0.00801
17900,"Suburb","Hispanic","2010_14",NA,0.53785,NA,0.03187
17900,"Suburb","White","2000",NA,0.16383,NA,0
17900,"Suburb","White","2005_09",NA,0.23182,NA,0.02322
17900,"Suburb","White","2010_14",NA,0.40642,NA,0.01634
18140,"City","All","2000",NA,0.5391,NA,0.11661
18140,"City","All","2005_09",NA,0.70018,NA,0.20916
18140,"City","All","2010_14",NA,0.73929,NA,0.32329
18140,"City","Black","2000",NA,0.70828,NA,0.17153
18140,"City","Black","2005_09",NA,0.84283,NA,0.26161
18140,"City","Black","2010_14",NA,0.80281,NA,0.39058
18140,"City","Hispanic","2000",NA,0.44243,NA,0.11399
18140,"City","Hispanic","2005_09",NA,0.66413,NA,0.11953
18140,"City","Hispanic","2010_14",NA,0.79668,NA,0.29439
18140,"City","White","2000",NA,0.39591,NA,0.06375
18140,"City","White","2005_09",NA,0.58349,NA,0.17286
18140,"City","White","2010_14",NA,0.64438,NA,0.23064
18140,"Metro","All","2000",NA,0.33422,NA,0.06687
18140,"Metro","All","2005_09",NA,0.50261,NA,0.13056
18140,"Metro","All","2010_14",NA,0.54626,NA,0.18888
18140,"Metro","Black","2000",NA,0.63746,NA,0.15202
18140,"Metro","Black","2005_09",NA,0.78272,NA,0.23825
18140,"Metro","Black","2010_14",NA,0.74352,NA,0.34074
18140,"Metro","Hispanic","2000",NA,0.40325,NA,0.06314
18140,"Metro","Hispanic","2005_09",NA,0.58571,NA,0.09349
18140,"Metro","Hispanic","2010_14",NA,0.64734,NA,0.22255
18140,"Metro","White","2000",NA,0.18947,NA,0.02639
18140,"Metro","White","2005_09",NA,0.36128,NA,0.08125
18140,"Metro","White","2010_14",NA,0.41238,NA,0.08896
18140,"Suburb","All","2000",NA,0.05872,NA,0
18140,"Suburb","All","2005_09",NA,0.22367,NA,0.01959
18140,"Suburb","All","2010_14",NA,0.29506,NA,0.01398
18140,"Suburb","Black","2000",NA,0.08552,NA,0
18140,"Suburb","Black","2005_09",NA,0.40779,NA,0.09248
18140,"Suburb","Black","2010_14",NA,0.42746,NA,0.07502
18140,"Suburb","Hispanic","2000",NA,0.35461,NA,0
18140,"Suburb","Hispanic","2005_09",NA,0.42324,NA,0.03953
18140,"Suburb","Hispanic","2010_14",NA,0.22449,NA,0.01913
18140,"Suburb","White","2000",NA,0.04363,NA,0
18140,"Suburb","White","2005_09",NA,0.19158,NA,0.01128
18140,"Suburb","White","2010_14",NA,0.27444,NA,0.00472
19100,"City","All","2000",NA,0.6006,NA,0.08362
19100,"City","All","2005_09",NA,0.71336,NA,0.1482
19100,"City","All","2010_14",NA,0.782,NA,0.22667
19100,"City","Black","2000",NA,0.68983,NA,0.17691
19100,"City","Black","2005_09",NA,0.77981,NA,0.23981
19100,"City","Black","2010_14",NA,0.82915,NA,0.31075
19100,"City","Hispanic","2000",NA,0.67225,NA,0.04394
19100,"City","Hispanic","2005_09",NA,0.77539,NA,0.12571
19100,"City","Hispanic","2010_14",NA,0.8497,NA,0.21894
19100,"City","White","2000",NA,0.30033,NA,0.02336
19100,"City","White","2005_09",NA,0.44008,NA,0.07475
19100,"City","White","2010_14",NA,0.52981,NA,0.1024
19100,"Metro","All","2000",NA,0.39576,NA,0.04987
19100,"Metro","All","2005_09",NA,0.52415,NA,0.08091
19100,"Metro","All","2010_14",NA,0.57444,NA,0.13263
19100,"Metro","Black","2000",NA,0.57743,NA,0.1381
19100,"Metro","Black","2005_09",NA,0.64684,NA,0.16631
19100,"Metro","Black","2010_14",NA,0.68525,NA,0.2208
19100,"Metro","Hispanic","2000",NA,0.49976,NA,0.02971
19100,"Metro","Hispanic","2005_09",NA,0.63245,NA,0.07837
19100,"Metro","Hispanic","2010_14",NA,0.68323,NA,0.1455
19100,"Metro","White","2000",NA,0.13112,NA,0.00824
19100,"Metro","White","2005_09",NA,0.27423,NA,0.02462
19100,"Metro","White","2010_14",NA,0.32036,NA,0.04166
19100,"Suburb","All","2000",NA,0.09311,NA,0
19100,"Suburb","All","2005_09",NA,0.29903,NA,0.00085
19100,"Suburb","All","2010_14",NA,0.34798,NA,0.03003
19100,"Suburb","Black","2000",NA,0.17755,NA,0
19100,"Suburb","Black","2005_09",NA,0.34597,NA,0
19100,"Suburb","Black","2010_14",NA,0.37449,NA,0.02656
19100,"Suburb","Hispanic","2000",NA,0.13977,NA,0
19100,"Suburb","Hispanic","2005_09",NA,0.40157,NA,0.0019
19100,"Suburb","Hispanic","2010_14",NA,0.46339,NA,0.0485
19100,"Suburb","White","2000",NA,0.03893,NA,0
19100,"Suburb","White","2005_09",NA,0.19363,NA,0.00025
19100,"Suburb","White","2010_14",NA,0.22218,NA,0.01319
19380,"City","All","2000",NA,0.78094,NA,0.12095
19380,"City","All","2005_09",NA,0.86323,NA,0.40309
19380,"City","All","2010_14",NA,0.94446,NA,0.50712
19380,"City","Black","2000",NA,0.87778,NA,0.19387
19380,"City","Black","2005_09",NA,0.93153,NA,0.5775
19380,"City","Black","2010_14",NA,0.98446,NA,0.57574
19380,"City","Hispanic","2000",NA,0.90424,NA,0.0157
19380,"City","Hispanic","2005_09",NA,0.82928,NA,0.36445
19380,"City","Hispanic","2010_14",NA,0.97788,NA,0.51028
19380,"City","White","2000",NA,0.6371,NA,0.0191
19380,"City","White","2005_09",NA,0.77889,NA,0.17101
19380,"City","White","2010_14",NA,0.89041,NA,0.42799
19380,"Metro","All","2000",NA,0.45544,NA,0.05815
19380,"Metro","All","2005_09",NA,0.50309,NA,0.1673
19380,"Metro","All","2010_14",NA,0.60264,NA,0.19976
19380,"Metro","Black","2000",NA,0.72782,NA,0.14421
19380,"Metro","Black","2005_09",NA,0.77409,NA,0.37289
19380,"Metro","Black","2010_14",NA,0.84886,NA,0.38185
19380,"Metro","Hispanic","2000",NA,0.43934,NA,0.00718
19380,"Metro","Hispanic","2005_09",NA,0.59629,NA,0.19567
19380,"Metro","Hispanic","2010_14",NA,0.67722,NA,0.25086
19380,"Metro","White","2000",NA,0.28793,NA,0.00612
19380,"Metro","White","2005_09",NA,0.34177,NA,0.04722
19380,"Metro","White","2010_14",NA,0.48082,NA,0.11033
19380,"Suburb","All","2000",NA,0.15403,NA,0
19380,"Suburb","All","2005_09",NA,0.24755,NA,0
19380,"Suburb","All","2010_14",NA,0.39996,NA,0.01751
19380,"Suburb","Black","2000",NA,0.29234,NA,0
19380,"Suburb","Black","2005_09",NA,0.48716,NA,0
19380,"Suburb","Black","2010_14",NA,0.61442,NA,0.04665
19380,"Suburb","Hispanic","2000",NA,0.04762,NA,0
19380,"Suburb","Hispanic","2005_09",NA,0.32617,NA,0
19380,"Suburb","Hispanic","2010_14",NA,0.38649,NA,0
19380,"Suburb","White","2000",NA,0.12349,NA,0
19380,"Suburb","White","2005_09",NA,0.17503,NA,0
19380,"Suburb","White","2010_14",NA,0.3534,NA,0.01152
19660,"City","All","2000",NA,0,NA,0
19660,"City","All","2005_09",NA,0,NA,0
19660,"City","All","2010_14",NA,0.5515,NA,0
19660,"City","Black","2000",NA,0,NA,0
19660,"City","Black","2005_09",NA,0,NA,0
19660,"City","Black","2010_14",NA,0.54878,NA,0
19660,"City","Hispanic","2000",NA,0,NA,0
19660,"City","Hispanic","2005_09",NA,0,NA,0
19660,"City","Hispanic","2010_14",NA,0.56438,NA,0
19660,"City","White","2000",NA,0,NA,0
19660,"City","White","2005_09",NA,0,NA,0
19660,"City","White","2010_14",NA,0.55576,NA,0
19660,"Metro","All","2000",NA,0.28103,NA,0.02257
19660,"Metro","All","2005_09",NA,0.26441,NA,0.041
19660,"Metro","All","2010_14",NA,0.48909,NA,0.09071
19660,"Metro","Black","2000",NA,0.68296,NA,0.0992
19660,"Metro","Black","2005_09",NA,0.63728,NA,0.18463
19660,"Metro","Black","2010_14",NA,0.73961,NA,0.30982
19660,"Metro","Hispanic","2000",NA,0.1852,NA,0.00508
19660,"Metro","Hispanic","2005_09",NA,0.27642,NA,0.01614
19660,"Metro","Hispanic","2010_14",NA,0.58832,NA,0.03794
19660,"Metro","White","2000",NA,0.15117,NA,0
19660,"Metro","White","2005_09",NA,0.14325,NA,0.00206
19660,"Metro","White","2010_14",NA,0.36862,NA,0.03027
19660,"Suburb","All","2000",NA,0.29633,NA,0.0238
19660,"Suburb","All","2005_09",NA,0.30234,NA,0.04688
19660,"Suburb","All","2010_14",NA,0.48282,NA,0.09982
19660,"Suburb","Black","2000",NA,0.69508,NA,0.10097
19660,"Suburb","Black","2005_09",NA,0.67415,NA,0.19531
19660,"Suburb","Black","2010_14",NA,0.7481,NA,0.32361
19660,"Suburb","Hispanic","2000",NA,0.20875,NA,0.00572
19660,"Suburb","Hispanic","2005_09",NA,0.42173,NA,0.02462
19660,"Suburb","Hispanic","2010_14",NA,0.59611,NA,0.0503
19660,"Suburb","White","2000",NA,0.15954,NA,0
19660,"Suburb","White","2005_09",NA,0.15741,NA,0.00226
19660,"Suburb","White","2010_14",NA,0.35534,NA,0.03242
19740,"City","All","2000",NA,0.39152,NA,0.01769
19740,"City","All","2005_09",NA,0.55763,NA,0.06201
19740,"City","All","2010_14",NA,0.60788,NA,0.10086
19740,"City","Black","2000",NA,0.43784,NA,0.01874
19740,"City","Black","2005_09",NA,0.5867,NA,0.0969
19740,"City","Black","2010_14",NA,0.63926,NA,0.11455
19740,"City","Hispanic","2000",NA,0.51986,NA,0.02463
19740,"City","Hispanic","2005_09",NA,0.67488,NA,0.0686
19740,"City","Hispanic","2010_14",NA,0.73536,NA,0.12707
19740,"City","White","2000",NA,0.20865,NA,0.00703
19740,"City","White","2005_09",NA,0.36702,NA,0.03844
19740,"City","White","2010_14",NA,0.39305,NA,0.03651
19740,"Metro","All","2000",NA,0.27252,NA,0.01131
19740,"Metro","All","2005_09",NA,0.46217,NA,0.04032
19740,"Metro","All","2010_14",NA,0.47748,NA,0.05867
19740,"Metro","Black","2000",NA,0.40632,NA,0.017
19740,"Metro","Black","2005_09",NA,0.5811,NA,0.08361
19740,"Metro","Black","2010_14",NA,0.60354,NA,0.09643
19740,"Metro","Hispanic","2000",NA,0.41213,NA,0.01816
19740,"Metro","Hispanic","2005_09",NA,0.60794,NA,0.04705
19740,"Metro","Hispanic","2010_14",NA,0.6417,NA,0.08093
19740,"Metro","White","2000",NA,0.12073,NA,0.00341
19740,"Metro","White","2005_09",NA,0.27091,NA,0.02155
19740,"Metro","White","2010_14",NA,0.27455,NA,0.01633
19740,"Suburb","All","2000",NA,0.06167,NA,0
19740,"Suburb","All","2005_09",NA,0.30455,NA,0.00451
19740,"Suburb","All","2010_14",NA,0.29616,NA,0
19740,"Suburb","Black","2000",NA,0.09964,NA,0
19740,"Suburb","Black","2005_09",NA,0.54586,NA,0
19740,"Suburb","Black","2010_14",NA,0.41333,NA,0
19740,"Suburb","Hispanic","2000",NA,0.10984,NA,0
19740,"Suburb","Hispanic","2005_09",NA,0.46372,NA,0.00063
19740,"Suburb","Hispanic","2010_14",NA,0.4774,NA,0
19740,"Suburb","White","2000",NA,0.03784,NA,0
19740,"Suburb","White","2005_09",NA,0.18179,NA,0.0059
19740,"Suburb","White","2010_14",NA,0.17866,NA,0
19780,"City","All","2000",NA,0.39908,NA,0
19780,"City","All","2005_09",NA,0.56783,NA,0.04721
19780,"City","All","2010_14",NA,0.67168,NA,0.07103
19780,"City","Black","2000",NA,0.61676,NA,0
19780,"City","Black","2005_09",NA,0.667,NA,0.01834
19780,"City","Black","2010_14",NA,0.82596,NA,0.10725
19780,"City","Hispanic","2000",NA,0.51353,NA,0
19780,"City","Hispanic","2005_09",NA,0.56777,NA,0.06875
19780,"City","Hispanic","2010_14",NA,0.74229,NA,0.10142
19780,"City","White","2000",NA,0.2656,NA,0
19780,"City","White","2005_09",NA,0.52006,NA,0.04833
19780,"City","White","2010_14",NA,0.57446,NA,0.04426
19780,"Metro","All","2000",NA,0.24065,NA,0
19780,"Metro","All","2005_09",NA,0.34306,NA,0.02852
19780,"Metro","All","2010_14",NA,0.39178,NA,0.03999
