"cbsa","geotype","groups","sh20_00to0509","sh20_00to0509s","sh20_0509to1014","sh20_0509to1014s","sh20_00to1014","sh20_00to1014s","sh40_00to0509","sh40_00to0509s","sh40_0509to1014","sh40_0509to1014s","sh40_00to1014","sh40_00to1014s"
46060,"Suburb","White",0.05011,"0",0.0036,"0",0.0537,"1",0.02052,"0",-0.01765,"0",0.00287,"0"
46140,"City","All",0.17251,"1",0.08198,"1",0.25449,"1",0.03169,"1",-0.02127,"0",0.01042,"1"
46140,"City","Black",0.08752,"0",0.05435,"0",0.14188,"1",-4e-05,"0",-0.01889,"0",-0.01893,"0"
46140,"City","Hispanic",0.31978,"1",0.09202,"0",0.4118,"1",0.09349,"1",-0.048,"0",0.04549,"1"
46140,"City","White",0.1988,"1",0.06978,"0",0.26858,"1",0.03369,"1",-0.00941,"0",0.02428,"1"
46140,"Metro","All",0.17469,"1",0.02052,"0",0.19521,"1",0.02383,"1",-0.01677,"-1",0.00706,"1"
46140,"Metro","Black",0.09589,"0",0.02928,"0",0.12517,"1",0.01028,"0",-0.02171,"0",-0.01143,"0"
46140,"Metro","Hispanic",0.26124,"1",0.06695,"0",0.32819,"1",0.06942,"1",-0.03404,"0",0.03539,"1"
46140,"Metro","White",0.18375,"1",0.00028,"0",0.18403,"1",0.02091,"1",-0.0113,"0",0.00961,"1"
46140,"Suburb","All",0.16189,"1",-0.04515,"-1",0.11674,"1",0.00846,"1",-0.00846,"-1",0,"#DIV/0!"
46140,"Suburb","Black",0.10027,"0",-0.08325,"0",0.01702,"0",0.02936,"0",-0.02936,"0",0,"#DIV/0!"
46140,"Suburb","Hispanic",0.10499,"0",-0.07785,"0",0.02713,"0",0,"0",0,"0",0,"#DIV/0!"
46140,"Suburb","White",0.16682,"1",-0.04,"0",0.12682,"1",0.00936,"1",-0.00936,"-1",0,"#DIV/0!"
46520,"City","All",-0.10761,"-1",0.059,"1",-0.04861,"-1",0.02331,"1",-0.02446,"0",-0.00115,"0"
46520,"City","Black",-0.19935,"0",0.18886,"0",-0.01049,"0",0.0241,"0",-0.09296,"0",-0.06886,"-1"
46520,"City","Hispanic",0.02361,"0",-0.1824,"0",-0.15879,"-1",0.08075,"0",-0.05477,"0",0.02598,"0"
46520,"City","White",-0.23751,"-1",0.07628,"1",-0.16123,"-1",0.03122,"1",-0.0341,"-1",-0.00288,"0"
46520,"Metro","All",-0.09099,"-1",0.05068,"1",-0.04031,"-1",0.00307,"0",0.01215,"0",0.01522,"1"
46520,"Metro","Black",-0.21229,"0",0.21437,"0",0.00208,"0",-0.02231,"0",-0.00203,"0",-0.02434,"0"
46520,"Metro","Hispanic",-0.01928,"0",0.00469,"0",-0.01459,"0",0.00819,"0",0.0454,"1",0.05359,"1"
46520,"Metro","White",-0.12742,"-1",0.0218,"0",-0.10562,"-1",0.00886,"0",-0.0078,"0",0.00106,"0"
46520,"Suburb","All",-0.06078,"-1",0.05064,"1",-0.01015,"0",-0.00523,"#DIV/0!",0.04779,"1",0.04256,"1"
46520,"Suburb","Black",-0.19823,"0",0.22588,"0",0.02766,"0",-0.03108,"#DIV/0!",0.0332,"0",0.00212,"0"
46520,"Suburb","Hispanic",-0.01385,"0",0.06115,"0",0.04729,"0",-0.00206,"#DIV/0!",0.07059,"1",0.06852,"1"
46520,"Suburb","White",-0.00698,"0",-0.01493,"0",-0.02192,"0",-0.00886,"#DIV/0!",0.01106,"1",0.00219,"0"
47260,"City","All",-0.02835,"0",0.06362,"1",0.03527,"1",-0.0706,"-1",-0.02071,"-1",-0.09131,"-1"
47260,"City","Black",-0.03051,"0",0.05361,"0",0.0231,"0",-0.10682,"-1",-0.0204,"0",-0.12723,"-1"
47260,"City","Hispanic",0.11433,"0",0.12391,"0",0.23824,"1",-0.01402,"0",0.01666,"0",0.00264,"0"
47260,"City","White",0.02125,"0",0.09108,"1",0.11232,"1",0.00819,"0",-0.00622,"0",0.00198,"0"
47260,"Metro","All",-0.02188,"0",0.04543,"1",0.02355,"1",-0.05944,"-1",0.0136,"1",-0.04584,"-1"
47260,"Metro","Black",-0.02617,"0",0.05946,"1",0.03329,"0",-0.09343,"-1",0.03498,"1",-0.05845,"-1"
47260,"Metro","Hispanic",0.07565,"0",0.05212,"0",0.12777,"1",-0.03008,"-1",0.01669,"0",-0.01339,"0"
47260,"Metro","White",0.01507,"0",0.03905,"1",0.05411,"1",0.00376,"0",-0.00266,"0",0.00109,"0"
47260,"Suburb","All",-0.01259,"0",0.02573,"0",0.01313,"0",-0.04151,"#DIV/0!",0.05717,"1",0.01567,"1"
47260,"Suburb","Black",-0.01603,"0",0.06928,"0",0.05324,"1",-0.06626,"#DIV/0!",0.10187,"1",0.03561,"1"
47260,"Suburb","Hispanic",-0.06996,"0",-0.07665,"0",-0.14661,"-1",-0.06595,"#DIV/0!",0.01434,"0",-0.05161,"-1"
47260,"Suburb","White",0.0081,"0",-0.01729,"0",-0.00919,"0",-0.00146,"#DIV/0!",0.00179,"1",0.00033,"0"
47900,"City","All",-0.00261,"0",-0.00601,"0",-0.00862,"0",0.00276,"0",-0.01882,"0",-0.01606,"-1"
47900,"City","Black",-0.01249,"0",0.01939,"0",0.0069,"0",-0.01331,"0",0.00381,"0",-0.00951,"0"
47900,"City","Hispanic",0.08938,"0",0.04748,"0",0.13686,"1",0.02256,"0",-0.01254,"0",0.01001,"1"
47900,"City","White",-0.03201,"0",-0.01273,"0",-0.04474,"-1",0.03381,"1",-0.03069,"-1",0.00313,"0"
47900,"Metro","All",-0.01399,"-1",0.0239,"1",0.00991,"0",-0.00732,"-1",-0.01368,"-1",-0.021,"-1"
47900,"Metro","Black",-0.04697,"-1",-0.00086,"0",-0.04783,"-1",-0.01884,"-1",-0.012,"0",-0.03084,"-1"
47900,"Metro","Hispanic",0.05504,"1",0.097,"1",0.15205,"1",0.00426,"0",-0.00301,"0",0.00126,"0"
47900,"Metro","White",0.00309,"0",0.0361,"1",0.03918,"1",0.0068,"1",-0.00615,"-1",0.00065,"0"
47900,"Suburb","All",0.01603,"1",0.06773,"1",0.08376,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
47900,"Suburb","Black",-0.02171,"-1",0.04889,"1",0.02718,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
47900,"Suburb","Hispanic",0.06981,"1",0.11508,"1",0.1849,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
47900,"Suburb","White",0.00956,"1",0.04862,"1",0.05818,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
48620,"City","All",0.14134,"1",0.17069,"1",0.31203,"1",0.05453,"1",0.06712,"1",0.12164,"1"
48620,"City","Black",0.02366,"0",0.17302,"0",0.19668,"1",0.10472,"1",0.1576,"1",0.26232,"1"
48620,"City","Hispanic",0.11022,"0",0.17087,"0",0.2811,"1",0.06849,"1",0.16721,"1",0.2357,"1"
48620,"City","White",0.2366,"1",0.1663,"1",0.40291,"1",0.03229,"1",0.00821,"0",0.04051,"1"
48620,"Metro","All",0.11723,"1",0.14658,"1",0.26381,"1",0.03893,"1",0.05136,"1",0.09029,"1"
48620,"Metro","Black",0.02296,"0",0.17637,"0",0.19932,"1",0.10078,"1",0.14961,"1",0.25039,"1"
48620,"Metro","Hispanic",0.08486,"0",0.15787,"0",0.24274,"1",0.05799,"1",0.14656,"1",0.20455,"1"
48620,"Metro","White",0.17241,"1",0.12931,"1",0.30172,"1",0.01978,"1",0.00565,"0",0.02543,"1"
48620,"Suburb","All",0.07551,"1",0.05367,"1",0.12918,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
48620,"Suburb","Black",0.08642,"0",0.36312,"0",0.44954,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
48620,"Suburb","Hispanic",0.08882,"1",0.03618,"0",0.125,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
48620,"Suburb","White",0.07037,"1",0.05917,"1",0.12954,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
49180,"City","All",0.12278,"1",0.14965,"1",0.27243,"1",0.13096,"1",0.18217,"1",0.31313,"1"
49180,"City","Black",0.04604,"0",0.1525,"1",0.19853,"1",0.22232,"1",0.15526,"1",0.37758,"1"
49180,"City","Hispanic",0.21902,"1",0.12805,"0",0.34707,"1",0.13442,"1",0.27483,"1",0.40925,"1"
49180,"City","White",0.19134,"1",0.16328,"1",0.35462,"1",0.01735,"0",0.14259,"1",0.15994,"1"
49180,"Metro","All",0.16885,"1",0.14314,"1",0.31199,"1",0.08657,"1",0.04371,"1",0.13028,"1"
49180,"Metro","Black",0.11911,"1",0.13512,"1",0.25423,"1",0.19373,"1",0.05216,"0",0.24589,"1"
49180,"Metro","Hispanic",0.29942,"1",0.09401,"0",0.39343,"1",0.11277,"1",0.13369,"1",0.24647,"1"
49180,"Metro","White",0.1293,"1",0.17831,"1",0.30761,"1",0.01922,"1",0.01026,"0",0.02948,"1"
49180,"Suburb","All",0.18671,"1",0.15247,"1",0.33918,"1",0.04384,"1",-0.06236,"-1",-0.01852,"-1"
49180,"Suburb","Black",0.32254,"1",0.10226,"0",0.4248,"1",0.12588,"1",-0.18258,"-1",-0.0567,"-1"
49180,"Suburb","Hispanic",0.39445,"1",0.04397,"0",0.43841,"1",0.07437,"1",-0.11068,"-1",-0.03631,"-1"
49180,"Suburb","White",0.10706,"1",0.19049,"1",0.29755,"1",0.01921,"1",-0.02384,"-1",-0.00463,"0"
49340,"City","All",0.05858,"0",0.03145,"0",0.09003,"1",0.06712,"1",0.20502,"1",0.27213,"1"
49340,"City","Black",0.07332,"0",0.0717,"0",0.14502,"0",0.13477,"1",0.18275,"1",0.31752,"1"
49340,"City","Hispanic",0.07708,"0",-0.03383,"0",0.04326,"0",0.0526,"0",0.26097,"1",0.31357,"1"
49340,"City","White",0.04488,"0",0.04473,"0",0.0896,"1",0.07021,"1",0.14049,"1",0.2107,"1"
49340,"Metro","All",0.04404,"1",0.04648,"1",0.09052,"1",0.03916,"1",0.08282,"1",0.12198,"1"
49340,"Metro","Black",0.11738,"0",0.04757,"0",0.16495,"1",0.1146,"1",0.11703,"1",0.23163,"1"
49340,"Metro","Hispanic",0.06207,"0",-0.03356,"0",0.02851,"0",0.04877,"1",0.15614,"1",0.20492,"1"
49340,"Metro","White",0.0445,"1",0.0449,"1",0.0894,"1",0.03282,"1",0.03131,"1",0.06414,"1"
49340,"Suburb","All",0.05472,"1",0.04273,"1",0.09745,"1",0.02911,"1",0.00974,"0",0.03885,"1"
49340,"Suburb","Black",0.25343,"0",-0.09484,"0",0.15859,"0",0.09834,"1",-0.04875,"0",0.04959,"1"
49340,"Suburb","Hispanic",0.06168,"0",-0.01948,"0",0.0422,"0",0.05478,"1",0.05294,"1",0.10772,"1"
49340,"Suburb","White",0.04597,"1",0.05103,"1",0.097,"1",0.02033,"1",-0.00205,"0",0.01827,"1"
49660,"City","All",0.13227,"1",-0.01441,"0",0.11786,"1",0.38981,"1",0.22023,"1",0.61003,"1"
49660,"City","Black",0.03069,"0",-0.00979,"0",0.02089,"0",0.38837,"1",0.2713,"1",0.65967,"1"
49660,"City","Hispanic",0.16096,"0",-0.01728,"0",0.14368,"0",0.38474,"1",0.13702,"0",0.52176,"1"
49660,"City","White",0.3349,"1",-0.0205,"0",0.3144,"1",0.37726,"1",0.14326,"0",0.52052,"1"
49660,"Metro","All",0.13677,"1",0.02072,"0",0.15749,"1",0.17282,"1",0.04354,"1",0.21636,"1"
49660,"Metro","Black",0.04294,"0",0.0063,"0",0.04924,"0",0.34147,"1",0.14268,"1",0.48416,"1"
49660,"Metro","Hispanic",0.1321,"0",-0.03171,"0",0.10039,"0",0.32664,"1",-0.03142,"0",0.29522,"1"
49660,"Metro","White",0.1847,"1",0.02107,"0",0.20577,"1",0.09564,"1",0.00141,"0",0.09705,"1"
49660,"Suburb","All",0.14912,"1",0.0484,"1",0.19752,"1",0.09429,"1",-0.00314,"0",0.09115,"1"
49660,"Suburb","Black",0.07568,"0",0.0645,"0",0.14018,"1",0.2769,"1",0.03634,"0",0.31324,"1"
49660,"Suburb","Hispanic",0.04729,"0",0.05439,"0",0.10168,"0",0.20173,"0",-0.13064,"0",0.07108,"1"
49660,"Suburb","White",0.16615,"1",0.02964,"0",0.19579,"1",0.05694,"1",-0.01522,"-1",0.04172,"1"
