"cbsa","geotype","groups","yr","poor","poor20","poor20sh","poor40","poor40sh"
24340,"Metro","Black","2010_14",23940,17945,0.74958,7875,0.32895
24340,"Metro","Hispanic","2000",11568,5385,0.46551,446,0.03855
24340,"Metro","Hispanic","2005_09",21091,12525,0.59386,3954,0.18747
24340,"Metro","Hispanic","2010_14",26881,16889,0.62829,7159,0.26632
24340,"Metro","White","2000",43417,3569,0.0822,441,0.01016
24340,"Metro","White","2005_09",64558,15303,0.23704,1643,0.02545
24340,"Metro","White","2010_14",77209,24594,0.31854,4172,0.05404
24340,"Suburb","All","2000",42999,0,0,0,0
24340,"Suburb","All","2005_09",70380,10630,0.15104,0,0
24340,"Suburb","All","2010_14",88801,22779,0.25652,0,0
24340,"Suburb","Black","2000",2316,0,0,0,0
24340,"Suburb","Black","2005_09",5598,1353,0.24169,0,0
24340,"Suburb","Black","2010_14",7436,3035,0.40815,0,0
24340,"Suburb","Hispanic","2000",4861,0,0,0,0
24340,"Suburb","Hispanic","2005_09",10091,2643,0.26192,0,0
24340,"Suburb","Hispanic","2010_14",14905,6049,0.40584,0,0
24340,"Suburb","White","2000",33309,0,0,0,0
24340,"Suburb","White","2005_09",50810,6313,0.12425,0,0
24340,"Suburb","White","2010_14",61277,12644,0.20634,0,0
24660,"City","All","2000",35772,14883,0.41605,2227,0.06226
24660,"City","All","2005_09",55736,41599,0.74636,11551,0.20724
24660,"City","All","2010_14",70062,50076,0.71474,21722,0.31004
24660,"City","Black","2000",19547,10871,0.55615,2075,0.10615
24660,"City","Black","2005_09",30824,25891,0.83996,8453,0.27423
24660,"City","Black","2010_14",37982,29399,0.77402,13933,0.36683
24660,"City","Hispanic","2000",2782,1156,0.41553,69,0.0248
24660,"City","Hispanic","2005_09",5685,4330,0.76165,1019,0.17924
24660,"City","Hispanic","2010_14",8283,7118,0.85935,2310,0.27888
24660,"City","White","2000",11043,2207,0.19986,80,0.00724
24660,"City","White","2005_09",14808,8524,0.57563,1386,0.0936
24660,"City","White","2010_14",17937,9549,0.53236,3798,0.21174
24660,"Metro","All","2000",65421,16895,0.25825,2227,0.03404
24660,"Metro","All","2005_09",105164,57045,0.54244,12726,0.12101
24660,"Metro","All","2010_14",128043,81386,0.63561,22763,0.17778
24660,"Metro","Black","2000",26305,11778,0.44775,2075,0.07888
24660,"Metro","Black","2005_09",39632,28994,0.73158,8698,0.21947
24660,"Metro","Black","2010_14",49220,37196,0.75571,14532,0.29525
24660,"Metro","Hispanic","2000",6096,1511,0.24787,69,0.01132
24660,"Metro","Hispanic","2005_09",14356,8922,0.62148,1605,0.1118
24660,"Metro","Hispanic","2010_14",18179,13840,0.76132,2478,0.13631
24660,"Metro","White","2000",29927,2952,0.09864,80,0.00267
24660,"Metro","White","2005_09",44327,15449,0.34852,1719,0.03878
24660,"Metro","White","2010_14",51623,24193,0.46865,3970,0.0769
24660,"Suburb","All","2000",29649,2012,0.06786,0,0
24660,"Suburb","All","2005_09",49428,15446,0.31249,1175,0.02377
24660,"Suburb","All","2010_14",57981,31310,0.54,1041,0.01795
24660,"Suburb","Black","2000",6758,907,0.13421,0,0
24660,"Suburb","Black","2005_09",8808,3103,0.35229,245,0.02782
24660,"Suburb","Black","2010_14",11238,7797,0.69381,599,0.0533
24660,"Suburb","Hispanic","2000",3314,355,0.10712,0,0
24660,"Suburb","Hispanic","2005_09",8671,4592,0.52958,586,0.06758
24660,"Suburb","Hispanic","2010_14",9896,6722,0.67926,168,0.01698
24660,"Suburb","White","2000",18884,745,0.03945,0,0
24660,"Suburb","White","2005_09",29519,6925,0.23459,333,0.01128
24660,"Suburb","White","2010_14",33686,14644,0.43472,172,0.00511
24860,"City","All","2000",7830,4869,0.62184,629,0.08033
24860,"City","All","2005_09",10738,6877,0.64044,3848,0.35835
24860,"City","All","2010_14",9743,4812,0.49389,3707,0.38048
24860,"City","Black","2000",5274,3917,0.7427,609,0.11547
24860,"City","Black","2005_09",6807,5383,0.7908,3387,0.49758
24860,"City","Black","2010_14",5567,3733,0.67056,3125,0.56134
24860,"City","Hispanic","2000",327,120,0.36697,0,0
24860,"City","Hispanic","2005_09",434,117,0.26959,19,0.04378
24860,"City","Hispanic","2010_14",683,291,0.42606,137,0.20059
24860,"City","White","2000",2097,801,0.38197,14,0.00668
24860,"City","White","2005_09",2976,1142,0.38374,349,0.11727
24860,"City","White","2010_14",3216,708,0.22015,425,0.13215
24860,"Metro","All","2000",82018,22468,0.27394,4534,0.05528
24860,"Metro","All","2005_09",111922,52385,0.46805,13591,0.12143
24860,"Metro","All","2010_14",135999,75746,0.55696,23886,0.17563
24860,"Metro","Black","2000",27688,11502,0.41541,1691,0.06107
24860,"Metro","Black","2005_09",33711,21708,0.64394,8574,0.25434
24860,"Metro","Black","2010_14",39552,28204,0.71309,10890,0.27533
24860,"Metro","Hispanic","2000",4634,1000,0.2158,40,0.00863
24860,"Metro","Hispanic","2005_09",11010,6435,0.58447,1388,0.12607
24860,"Metro","Hispanic","2010_14",16943,10846,0.64015,4249,0.25078
24860,"Metro","White","2000",47605,9164,0.1925,2335,0.04905
24860,"Metro","White","2005_09",63110,22585,0.35787,3298,0.05226
24860,"Metro","White","2010_14",74920,34303,0.45786,8034,0.10723
24860,"Suburb","All","2000",74188,17599,0.23722,3905,0.05264
24860,"Suburb","All","2005_09",101184,45508,0.44975,9743,0.09629
24860,"Suburb","All","2010_14",126256,70934,0.56183,20179,0.15983
24860,"Suburb","Black","2000",22414,7585,0.3384,1082,0.04827
24860,"Suburb","Black","2005_09",26904,16325,0.60679,5187,0.1928
24860,"Suburb","Black","2010_14",33985,24471,0.72005,7765,0.22848
24860,"Suburb","Hispanic","2000",4307,880,0.20432,40,0.00929
24860,"Suburb","Hispanic","2005_09",10576,6318,0.59739,1369,0.12944
24860,"Suburb","Hispanic","2010_14",16260,10555,0.64914,4112,0.25289
24860,"Suburb","White","2000",45508,8363,0.18377,2321,0.051
24860,"Suburb","White","2005_09",60134,21443,0.35659,2949,0.04904
24860,"Suburb","White","2010_14",71704,33595,0.46852,7609,0.10612
25420,"City","All","2000",11808,8661,0.73349,2874,0.24339
25420,"City","All","2005_09",13641,11960,0.87677,5576,0.40877
25420,"City","All","2010_14",16496,15431,0.93544,7664,0.4646
25420,"City","Black","2000",6928,5082,0.73355,1678,0.24221
25420,"City","Black","2005_09",7816,7229,0.9249,3391,0.43385
25420,"City","Black","2010_14",9061,8462,0.93389,4185,0.46187
25420,"City","Hispanic","2000",2332,2102,0.90137,858,0.36792
25420,"City","Hispanic","2005_09",2929,2563,0.87504,1427,0.4872
25420,"City","Hispanic","2010_14",4236,3953,0.93319,2335,0.55123
25420,"City","White","2000",2023,1078,0.53287,98,0.04844
25420,"City","White","2005_09",2248,1749,0.77802,535,0.23799
25420,"City","White","2010_14",2356,2311,0.9809,970,0.41171
25420,"Metro","All","2000",39301,11255,0.28638,2874,0.07313
25420,"Metro","All","2005_09",45543,14427,0.31678,5576,0.12243
25420,"Metro","All","2010_14",58427,22357,0.38265,7664,0.13117
25420,"Metro","Black","2000",9606,5458,0.56819,1678,0.17468
25420,"Metro","Black","2005_09",10758,7564,0.7031,3391,0.31521
25420,"Metro","Black","2010_14",14418,9657,0.66979,4185,0.29026
25420,"Metro","Hispanic","2000",3714,2200,0.59235,858,0.23102
25420,"Metro","Hispanic","2005_09",4755,2856,0.60063,1427,0.30011
25420,"Metro","Hispanic","2010_14",8065,4791,0.59405,2335,0.28952
25420,"Metro","White","2000",24328,3181,0.13075,98,0.00403
25420,"Metro","White","2005_09",27841,3472,0.12471,535,0.01922
25420,"Metro","White","2010_14",31807,6484,0.20385,970,0.0305
25420,"Suburb","All","2000",27493,2594,0.09435,0,0
25420,"Suburb","All","2005_09",31902,2467,0.07733,0,0
25420,"Suburb","All","2010_14",41931,6926,0.16518,0,0
25420,"Suburb","Black","2000",2678,376,0.1404,0,0
25420,"Suburb","Black","2005_09",2942,335,0.11387,0,0
25420,"Suburb","Black","2010_14",5357,1195,0.22307,0,0
25420,"Suburb","Hispanic","2000",1382,98,0.07091,0,0
25420,"Suburb","Hispanic","2005_09",1826,293,0.16046,0,0
25420,"Suburb","Hispanic","2010_14",3829,838,0.21886,0,0
25420,"Suburb","White","2000",22305,2103,0.09428,0,0
25420,"Suburb","White","2005_09",25593,1723,0.06732,0,0
25420,"Suburb","White","2010_14",29451,4173,0.14169,0,0
25540,"City","All","2000",35271,32066,0.90913,9992,0.28329
25540,"City","All","2005_09",36137,32402,0.89664,17938,0.49639
25540,"City","All","2010_14",40285,36613,0.90885,18465,0.45836
25540,"City","Black","2000",12736,11149,0.87539,3641,0.28588
25540,"City","Black","2005_09",12174,10572,0.86841,4981,0.40915
25540,"City","Black","2010_14",14337,12929,0.90179,6052,0.42212
25540,"City","Hispanic","2000",18937,17943,0.94751,6088,0.32149
25540,"City","Hispanic","2005_09",19658,18238,0.92776,11001,0.55962
25540,"City","Hispanic","2010_14",22524,20679,0.91809,12022,0.53374
25540,"City","White","2000",2912,2423,0.83207,240,0.08242
25540,"City","White","2005_09",3159,2572,0.81418,1200,0.37987
25540,"City","White","2010_14",3494,3169,0.90698,771,0.22066
25540,"Metro","All","2000",90195,40704,0.45129,9992,0.11078
25540,"Metro","All","2005_09",103104,47720,0.46283,20550,0.19931
25540,"Metro","All","2010_14",124968,61860,0.49501,21467,0.17178
25540,"Metro","Black","2000",19399,12381,0.63823,3641,0.18769
25540,"Metro","Black","2005_09",19925,13789,0.69205,5606,0.28136
25540,"Metro","Black","2010_14",26355,17131,0.65001,6360,0.24132
25540,"Metro","Hispanic","2000",29897,22187,0.74211,6088,0.20363
25540,"Metro","Hispanic","2005_09",34675,24627,0.71022,12039,0.3472
25540,"Metro","Hispanic","2010_14",45390,32689,0.72018,14170,0.31218
25540,"Metro","White","2000",36693,5154,0.14046,240,0.00654
25540,"Metro","White","2005_09",44415,8221,0.1851,2207,0.04969
25540,"Metro","White","2010_14",47537,11552,0.24301,1296,0.02726
25540,"Suburb","All","2000",54924,8638,0.15727,0,0
25540,"Suburb","All","2005_09",66967,15318,0.22874,2612,0.039
25540,"Suburb","All","2010_14",84683,25247,0.29814,3002,0.03545
25540,"Suburb","Black","2000",6663,1232,0.1849,0,0
25540,"Suburb","Black","2005_09",7751,3217,0.41504,625,0.08063
25540,"Suburb","Black","2010_14",12018,4202,0.34964,308,0.02563
25540,"Suburb","Hispanic","2000",10960,4244,0.38723,0,0
25540,"Suburb","Hispanic","2005_09",15017,6389,0.42545,1038,0.06912
25540,"Suburb","Hispanic","2010_14",22866,12010,0.52523,2148,0.09394
25540,"Suburb","White","2000",33781,2731,0.08084,0,0
25540,"Suburb","White","2005_09",41256,5649,0.13693,1007,0.02441
25540,"Suburb","White","2010_14",44043,8383,0.19034,525,0.01192
26420,"City","All","2000",355861,244546,0.6872,35223,0.09898
26420,"City","All","2005_09",432634,327211,0.75632,79831,0.18452
26420,"City","All","2010_14",474602,370138,0.77989,125115,0.26362
26420,"City","Black","2000",116342,91170,0.78364,26312,0.22616
26420,"City","Black","2005_09",137086,114189,0.83297,36984,0.26979
26420,"City","Black","2010_14",136556,113213,0.82906,41792,0.30604
26420,"City","Hispanic","2000",178306,132216,0.74151,7539,0.04228
26420,"City","Hispanic","2005_09",232625,183435,0.78854,37503,0.16122
26420,"City","Hispanic","2010_14",266980,221144,0.82832,74872,0.28044
26420,"City","White","2000",41076,13687,0.33321,967,0.02354
26420,"City","White","2005_09",45091,18725,0.41527,2760,0.06121
26420,"City","White","2010_14",47001,21063,0.44814,4412,0.09387
26420,"Metro","All","2000",629082,323179,0.51373,37623,0.05981
26420,"Metro","All","2005_09",819394,460033,0.56143,90237,0.11013
26420,"Metro","All","2010_14",994854,603588,0.60671,147772,0.14854
26420,"Metro","Black","2000",168308,112210,0.66669,28195,0.16752
26420,"Metro","Black","2005_09",209014,141438,0.67669,40804,0.19522
26420,"Metro","Black","2010_14",232361,155976,0.67127,45735,0.19683
26420,"Metro","Hispanic","2000",293602,175773,0.59868,8003,0.02726
26420,"Metro","Hispanic","2005_09",412193,260781,0.63267,42837,0.10392
26420,"Metro","Hispanic","2010_14",539478,371191,0.68806,91342,0.16932
26420,"Metro","White","2000",132604,25827,0.19477,1014,0.00765
26420,"Metro","White","2005_09",157799,42881,0.27174,3950,0.02503
26420,"Metro","White","2010_14",169742,54092,0.31867,6581,0.03877
26420,"Suburb","All","2000",273221,78633,0.2878,2400,0.00878
26420,"Suburb","All","2005_09",386760,132822,0.34342,10406,0.02691
26420,"Suburb","All","2010_14",520252,233450,0.44872,22657,0.04355
26420,"Suburb","Black","2000",51966,21040,0.40488,1883,0.03624
26420,"Suburb","Black","2005_09",71928,27249,0.37884,3820,0.05311
26420,"Suburb","Black","2010_14",95805,42763,0.44635,3943,0.04116
26420,"Suburb","Hispanic","2000",115296,43557,0.37778,464,0.00402
26420,"Suburb","Hispanic","2005_09",179568,77346,0.43073,5334,0.0297
26420,"Suburb","Hispanic","2010_14",272498,150047,0.55064,16470,0.06044
26420,"Suburb","White","2000",91528,12140,0.13264,47,0.00051
26420,"Suburb","White","2005_09",112708,24156,0.21432,1190,0.01056
26420,"Suburb","White","2010_14",122741,33029,0.2691,2169,0.01767
26900,"City","All","2000",89503,41493,0.46359,1921,0.02146
26900,"City","All","2005_09",133595,89205,0.66773,14860,0.11123
26900,"City","All","2010_14",170412,124181,0.72871,47931,0.28127
26900,"City","Black","2000",39489,23088,0.58467,1608,0.04072
26900,"City","Black","2005_09",51973,38729,0.74518,6835,0.13151
26900,"City","Black","2010_14",64209,51376,0.80014,21202,0.3302
26900,"City","Hispanic","2000",5911,2668,0.45136,21,0.00355
26900,"City","Hispanic","2005_09",17671,11864,0.67138,1676,0.09484
26900,"City","Hispanic","2010_14",30656,25112,0.81915,8917,0.29087
26900,"City","White","2000",40137,14148,0.35249,205,0.00511
26900,"City","White","2005_09",58479,34960,0.59782,5883,0.1006
26900,"City","White","2010_14",65866,40580,0.6161,15763,0.23932
26900,"Metro","All","2000",138072,45483,0.32942,1921,0.01391
26900,"Metro","All","2005_09",209446,99112,0.47321,15763,0.07526
26900,"Metro","All","2010_14",275922,158298,0.57371,56303,0.20405
26900,"Metro","Black","2000",43731,24780,0.56665,1608,0.03677
26900,"Metro","Black","2005_09",58907,40653,0.69012,6884,0.11686
26900,"Metro","Black","2010_14",75542,58441,0.77362,24171,0.31997
26900,"Metro","Hispanic","2000",7338,3017,0.41115,21,0.00286
26900,"Metro","Hispanic","2005_09",22557,13005,0.57654,1861,0.0825
26900,"Metro","Hispanic","2010_14",42039,30462,0.72461,10631,0.25288
26900,"Metro","White","2000",81582,15873,0.19456,205,0.00251
26900,"Metro","White","2005_09",119106,41400,0.34759,6473,0.05435
26900,"Metro","White","2010_14",143125,60429,0.42221,19014,0.13285
26900,"Suburb","All","2000",48569,3990,0.08215,0,0
26900,"Suburb","All","2005_09",75851,9907,0.13061,903,0.0119
26900,"Suburb","All","2010_14",105510,34117,0.32335,8372,0.07935
26900,"Suburb","Black","2000",4242,1692,0.39887,0,0
26900,"Suburb","Black","2005_09",6934,1924,0.27747,49,0.00707
26900,"Suburb","Black","2010_14",11333,7065,0.6234,2969,0.26198
26900,"Suburb","Hispanic","2000",1427,349,0.24457,0,0
26900,"Suburb","Hispanic","2005_09",4886,1141,0.23352,185,0.03786
26900,"Suburb","Hispanic","2010_14",11383,5350,0.47,1714,0.15058
26900,"Suburb","White","2000",41445,1725,0.04162,0,0
26900,"Suburb","White","2005_09",60627,6440,0.10622,590,0.00973
26900,"Suburb","White","2010_14",77259,19849,0.25692,3251,0.04208
27140,"City","All","2000",40886,34485,0.84344,5634,0.1378
27140,"City","All","2005_09",45863,38876,0.84765,15938,0.34751
27140,"City","All","2010_14",48837,43199,0.88455,16948,0.34703
27140,"City","Black","2000",35764,31785,0.88874,5375,0.15029
27140,"City","Black","2005_09",40180,35451,0.8823,14903,0.37091
27140,"City","Black","2010_14",43851,40013,0.91248,16086,0.36683
27140,"City","Hispanic","2000",353,319,0.90368,23,0.06516
27140,"City","Hispanic","2005_09",1143,562,0.49169,190,0.16623
27140,"City","Hispanic","2010_14",1100,1026,0.93273,239,0.21727
27140,"City","White","2000",4315,2049,0.47486,211,0.0489
27140,"City","White","2005_09",4089,2651,0.64832,702,0.17168
27140,"City","White","2010_14",3548,1870,0.52706,619,0.17446
27140,"Metro","All","2000",88848,58595,0.6595,12917,0.14538
27140,"Metro","All","2005_09",99919,66985,0.67039,25737,0.25758
27140,"Metro","All","2010_14",109722,77683,0.708,27243,0.24829
27140,"Metro","Black","2000",68167,52180,0.76547,12402,0.18194
27140,"Metro","Black","2005_09",76411,57909,0.75786,24138,0.3159
27140,"Metro","Black","2010_14",79162,64417,0.81374,25281,0.31936
27140,"Metro","Hispanic","2000",1103,581,0.52675,50,0.04533
27140,"Metro","Hispanic","2005_09",2837,1152,0.40606,538,0.18964
27140,"Metro","Hispanic","2010_14",3917,2443,0.62369,893,0.22798
27140,"Metro","White","2000",18637,5358,0.28749,411,0.02205
27140,"Metro","White","2005_09",19129,7367,0.38512,810,0.04234
27140,"Metro","White","2010_14",25183,10334,0.41036,1000,0.03971
27140,"Suburb","All","2000",47962,24110,0.50269,7283,0.15185
27140,"Suburb","All","2005_09",54056,28109,0.52,9799,0.18127
27140,"Suburb","All","2010_14",60885,34484,0.56638,10295,0.16909
27140,"Suburb","Black","2000",32403,20395,0.62942,7027,0.21686
27140,"Suburb","Black","2005_09",36231,22458,0.61986,9235,0.25489
27140,"Suburb","Black","2010_14",35311,24404,0.69112,9195,0.2604
27140,"Suburb","Hispanic","2000",750,262,0.34933,27,0.036
27140,"Suburb","Hispanic","2005_09",1694,590,0.34829,348,0.20543
27140,"Suburb","Hispanic","2010_14",2817,1417,0.50302,654,0.23216
27140,"Suburb","White","2000",14322,3309,0.23104,200,0.01396
27140,"Suburb","White","2005_09",15040,4716,0.31356,108,0.00718
27140,"Suburb","White","2010_14",21635,8464,0.39122,381,0.01761
27260,"City","All","2000",87734,31087,0.35433,7807,0.08898
27260,"City","All","2005_09",106745,49891,0.46738,14712,0.13782
27260,"City","All","2010_14",146016,84228,0.57684,21637,0.14818
27260,"City","Black","2000",46497,26427,0.56836,6703,0.14416
27260,"City","Black","2005_09",55126,35933,0.65183,12641,0.22931
27260,"City","Black","2010_14",71994,54412,0.75579,17872,0.24824
27260,"City","Hispanic","2000",4120,506,0.12282,56,0.01359
27260,"City","Hispanic","2005_09",7683,2819,0.36691,571,0.07432
27260,"City","Hispanic","2010_14",14239,7128,0.5006,994,0.06981
27260,"City","White","2000",33631,3700,0.11002,898,0.0267
27260,"City","White","2005_09",39028,10235,0.26225,1210,0.031
27260,"City","White","2010_14",51884,19296,0.37191,2527,0.0487
27260,"Metro","All","2000",113887,34132,0.2997,7807,0.06855
27260,"Metro","All","2005_09",147889,55207,0.3733,14712,0.09948
27260,"Metro","All","2010_14",203989,97172,0.47636,21637,0.10607
27260,"Metro","Black","2000",51101,27804,0.5441,6703,0.13117
27260,"Metro","Black","2005_09",61816,37888,0.61292,12641,0.20449
27260,"Metro","Black","2010_14",79639,56940,0.71498,17872,0.22441
27260,"Metro","Hispanic","2000",5422,687,0.12671,56,0.01033
27260,"Metro","Hispanic","2005_09",10226,3019,0.29523,571,0.05584
27260,"Metro","Hispanic","2010_14",18040,7938,0.44002,994,0.0551
27260,"Metro","White","2000",52555,5082,0.0967,898,0.01709
27260,"Metro","White","2005_09",69494,13195,0.18987,1210,0.01741
27260,"Metro","White","2010_14",96205,28739,0.29873,2527,0.02627
27260,"Suburb","All","2000",26153,3045,0.11643,0,0
27260,"Suburb","All","2005_09",41144,5316,0.1292,0,0
27260,"Suburb","All","2010_14",57973,12944,0.22328,0,0
27260,"Suburb","Black","2000",4604,1377,0.29909,0,0
27260,"Suburb","Black","2005_09",6690,1955,0.29223,0,0
27260,"Suburb","Black","2010_14",7645,2528,0.33067,0,0
27260,"Suburb","Hispanic","2000",1302,181,0.13902,0,0
27260,"Suburb","Hispanic","2005_09",2543,200,0.07865,0,0
27260,"Suburb","Hispanic","2010_14",3801,810,0.2131,0,0
27260,"Suburb","White","2000",18924,1382,0.07303,0,0
27260,"Suburb","White","2005_09",30466,2960,0.09716,0,0
27260,"Suburb","White","2010_14",44321,9443,0.21306,0,0
