cbsa,metro,geotype,group,year,poor,_20plus_poor,_20plus_poor_share,_40plus_poor,_40plus_poor_share
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,Hispanic,2010-14,41672.00000,19791.00000,0.47492,4565.00000,0.10955
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,Non-Hispanic White,2000,102825.00000,11201.00000,0.10893,1787.00000,0.01738
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,Non-Hispanic White,2005-09,140650.00000,23465.00000,0.16683,3470.00000,0.02467
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metro,Non-Hispanic White,2010-14,165552.00000,33171.00000,0.20037,6892.00000,0.04163
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,All,2000,94642.00000,419.00000,0.00443,2.00000,0.00002
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,All,2005-09,151731.00000,8332.00000,0.05491,0.00000,0.00000
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,All,2010-14,205588.00000,26181.00000,0.12735,0.00000,0.00000
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Black,2000,8602.00000,36.00000,0.00419,1.00000,0.00012
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Black,2005-09,22224.00000,2245.00000,0.10102,0.00000,0.00000
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Black,2010-14,35044.00000,7885.00000,0.22500,0.00000,0.00000
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Hispanic,2000,6341.00000,68.00000,0.01072,0.00000,0.00000
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Hispanic,2005-09,13941.00000,1037.00000,0.07438,0.00000,0.00000
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Hispanic,2010-14,23838.00000,5495.00000,0.23051,0.00000,0.00000
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Non-Hispanic White,2000,71076.00000,129.00000,0.00181,2.00000,0.00003
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Non-Hispanic White,2005-09,101607.00000,3498.00000,0.03443,0.00000,0.00000
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Suburb,Non-Hispanic White,2010-14,123336.00000,8627.00000,0.06995,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,All,2000,76690.00000,35118.00000,0.45792,9269.00000,0.12086
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,All,2005-09,106612.00000,65240.00000,0.61194,14779.00000,0.13862
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,All,2010-14,132663.00000,90451.00000,0.68181,25543.00000,0.19254
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Black,2000,33215.00000,22563.00000,0.67930,8099.00000,0.24384
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Black,2005-09,44928.00000,32968.00000,0.73380,12020.00000,0.26754
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Black,2010-14,52070.00000,41658.00000,0.80004,17869.00000,0.34317
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Hispanic,2000,6965.00000,982.00000,0.14099,110.00000,0.01579
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Hispanic,2005-09,14768.00000,9950.00000,0.67375,406.00000,0.02749
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Hispanic,2010-14,22563.00000,16255.00000,0.72043,2481.00000,0.10996
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Non-Hispanic White,2000,32218.00000,10411.00000,0.32314,752.00000,0.02334
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Non-Hispanic White,2005-09,44418.00000,20609.00000,0.46398,2075.00000,0.04672
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",City,Non-Hispanic White,2010-14,50013.00000,26538.00000,0.53062,4175.00000,0.08348
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,All,2000,137594.00000,40668.00000,0.29557,9269.00000,0.06736
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,All,2005-09,193238.00000,84338.00000,0.43645,14779.00000,0.07648
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,All,2010-14,242693.00000,127029.00000,0.52341,25543.00000,0.10525
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Black,2000,42591.00000,25384.00000,0.59599,8099.00000,0.19016
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Black,2005-09,57131.00000,37154.00000,0.65033,12020.00000,0.21039
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Black,2010-14,65595.00000,48801.00000,0.74397,17869.00000,0.27241
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Hispanic,2000,9623.00000,1340.00000,0.13925,110.00000,0.01143
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Hispanic,2005-09,24230.00000,13067.00000,0.53929,406.00000,0.01676
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Hispanic,2010-14,35400.00000,22372.00000,0.63198,2481.00000,0.07008
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Non-Hispanic White,2000,79512.00000,12707.00000,0.15981,752.00000,0.00946
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Non-Hispanic White,2005-09,107288.00000,31979.00000,0.29807,2075.00000,0.01934
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metro,Non-Hispanic White,2010-14,128267.00000,48065.00000,0.37473,4175.00000,0.03255
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,All,2000,60904.00000,5550.00000,0.09113,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,All,2005-09,86626.00000,19098.00000,0.22046,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,All,2010-14,110030.00000,36578.00000,0.33244,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Black,2000,9376.00000,2821.00000,0.30087,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Black,2005-09,12203.00000,4186.00000,0.34303,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Black,2010-14,13525.00000,7143.00000,0.52813,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Hispanic,2000,2658.00000,358.00000,0.13469,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Hispanic,2005-09,9462.00000,3117.00000,0.32942,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Hispanic,2010-14,12837.00000,6117.00000,0.47651,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Non-Hispanic White,2000,47294.00000,2296.00000,0.04855,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Non-Hispanic White,2005-09,62870.00000,11370.00000,0.18085,0.00000,0.00000
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Suburb,Non-Hispanic White,2010-14,78254.00000,21527.00000,0.27509,0.00000,0.00000
35300,"New Haven-Milford, CT",City,All,2000,26560.00000,20836.00000,0.78449,4301.00000,0.16194
35300,"New Haven-Milford, CT",City,All,2005-09,27528.00000,21470.00000,0.77993,6558.00000,0.23823
35300,"New Haven-Milford, CT",City,All,2010-14,31278.00000,26850.00000,0.85843,8515.00000,0.27224
35300,"New Haven-Milford, CT",City,Black,2000,11731.00000,9326.00000,0.79499,1744.00000,0.14867
35300,"New Haven-Milford, CT",City,Black,2005-09,10457.00000,8202.00000,0.78435,1943.00000,0.18581
35300,"New Haven-Milford, CT",City,Black,2010-14,12436.00000,11756.00000,0.94532,3484.00000,0.28015
35300,"New Haven-Milford, CT",City,Hispanic,2000,8546.00000,7749.00000,0.90674,1979.00000,0.23157
35300,"New Haven-Milford, CT",City,Hispanic,2005-09,9941.00000,9220.00000,0.92747,4062.00000,0.40861
35300,"New Haven-Milford, CT",City,Hispanic,2010-14,12565.00000,11462.00000,0.91222,3975.00000,0.31635
35300,"New Haven-Milford, CT",City,Non-Hispanic White,2000,5172.00000,3107.00000,0.60073,571.00000,0.11040
35300,"New Haven-Milford, CT",City,Non-Hispanic White,2005-09,6039.00000,3558.00000,0.58917,647.00000,0.10714
35300,"New Haven-Milford, CT",City,Non-Hispanic White,2010-14,5364.00000,3156.00000,0.58837,807.00000,0.15045
35300,"New Haven-Milford, CT",Metro,All,2000,74426.00000,34034.00000,0.45729,6264.00000,0.08416
35300,"New Haven-Milford, CT",Metro,All,2005-09,87063.00000,42249.00000,0.48527,17216.00000,0.19774
35300,"New Haven-Milford, CT",Metro,All,2010-14,105438.00000,54675.00000,0.51855,20375.00000,0.19324
35300,"New Haven-Milford, CT",Metro,Black,2000,19252.00000,12372.00000,0.64263,2122.00000,0.11022
35300,"New Haven-Milford, CT",Metro,Black,2005-09,20034.00000,12884.00000,0.64311,4376.00000,0.21843
35300,"New Haven-Milford, CT",Metro,Black,2010-14,25101.00000,17956.00000,0.71535,6417.00000,0.25565
35300,"New Haven-Milford, CT",Metro,Hispanic,2000,21298.00000,14885.00000,0.69889,2932.00000,0.13767
35300,"New Haven-Milford, CT",Metro,Hispanic,2005-09,30743.00000,21076.00000,0.68555,10564.00000,0.34362
35300,"New Haven-Milford, CT",Metro,Hispanic,2010-14,38584.00000,26689.00000,0.69171,11438.00000,0.29644
35300,"New Haven-Milford, CT",Metro,Non-Hispanic White,2000,30554.00000,5819.00000,0.19045,1174.00000,0.03842
35300,"New Haven-Milford, CT",Metro,Non-Hispanic White,2005-09,32992.00000,7241.00000,0.21948,2046.00000,0.06202
35300,"New Haven-Milford, CT",Metro,Non-Hispanic White,2010-14,37906.00000,9499.00000,0.25059,2279.00000,0.06012
35300,"New Haven-Milford, CT",Suburb,All,2000,47866.00000,13198.00000,0.27573,1963.00000,0.04101
35300,"New Haven-Milford, CT",Suburb,All,2005-09,59535.00000,20779.00000,0.34902,10658.00000,0.17902
35300,"New Haven-Milford, CT",Suburb,All,2010-14,74160.00000,27825.00000,0.37520,11860.00000,0.15992
35300,"New Haven-Milford, CT",Suburb,Black,2000,7521.00000,3046.00000,0.40500,378.00000,0.05026
35300,"New Haven-Milford, CT",Suburb,Black,2005-09,9577.00000,4682.00000,0.48888,2433.00000,0.25405
35300,"New Haven-Milford, CT",Suburb,Black,2010-14,12665.00000,6200.00000,0.48954,2933.00000,0.23158
35300,"New Haven-Milford, CT",Suburb,Hispanic,2000,12752.00000,7136.00000,0.55960,953.00000,0.07473
35300,"New Haven-Milford, CT",Suburb,Hispanic,2005-09,20802.00000,11856.00000,0.56995,6502.00000,0.31257
35300,"New Haven-Milford, CT",Suburb,Hispanic,2010-14,26019.00000,15227.00000,0.58523,7463.00000,0.28683
35300,"New Haven-Milford, CT",Suburb,Non-Hispanic White,2000,25382.00000,2712.00000,0.10685,603.00000,0.02376
35300,"New Haven-Milford, CT",Suburb,Non-Hispanic White,2005-09,26953.00000,3683.00000,0.13665,1399.00000,0.05191
35300,"New Haven-Milford, CT",Suburb,Non-Hispanic White,2010-14,32542.00000,6343.00000,0.19492,1472.00000,0.04523
35380,"New Orleans-Metairie, LA",City,All,2000,122648.00000,103790.00000,0.84624,47172.00000,0.38461
35380,"New Orleans-Metairie, LA",City,All,2005-09,72066.00000,53212.00000,0.73838,18837.00000,0.26139
35380,"New Orleans-Metairie, LA",City,All,2010-14,97910.00000,82192.00000,0.83946,31799.00000,0.32478
35380,"New Orleans-Metairie, LA",City,Black,2000,103519.00000,91481.00000,0.88371,45135.00000,0.43601
35380,"New Orleans-Metairie, LA",City,Black,2005-09,57447.00000,44546.00000,0.77543,17413.00000,0.30311
35380,"New Orleans-Metairie, LA",City,Black,2010-14,75834.00000,69007.00000,0.90997,28787.00000,0.37961
35380,"New Orleans-Metairie, LA",City,Hispanic,2000,3120.00000,2410.00000,0.77244,529.00000,0.16955
35380,"New Orleans-Metairie, LA",City,Hispanic,2005-09,3375.00000,2707.00000,0.80207,378.00000,0.11200
35380,"New Orleans-Metairie, LA",City,Hispanic,2010-14,4956.00000,3637.00000,0.73386,1300.00000,0.26231
35380,"New Orleans-Metairie, LA",City,Non-Hispanic White,2000,12352.00000,7337.00000,0.59399,1180.00000,0.09553
35380,"New Orleans-Metairie, LA",City,Non-Hispanic White,2005-09,9104.00000,4390.00000,0.48221,788.00000,0.08656
35380,"New Orleans-Metairie, LA",City,Non-Hispanic White,2010-14,13670.00000,7170.00000,0.52451,1439.00000,0.10527
35380,"New Orleans-Metairie, LA",Metro,All,2000,227128.00000,147000.00000,0.64721,51106.00000,0.22501
35380,"New Orleans-Metairie, LA",Metro,All,2005-09,179960.00000,92729.00000,0.51528,23270.00000,0.12931
35380,"New Orleans-Metairie, LA",Metro,All,2010-14,224143.00000,144415.00000,0.64430,39039.00000,0.17417
35380,"New Orleans-Metairie, LA",Metro,Black,2000,152099.00000,122953.00000,0.80837,48429.00000,0.31840
35380,"New Orleans-Metairie, LA",Metro,Black,2005-09,106436.00000,70050.00000,0.65814,21348.00000,0.20057
35380,"New Orleans-Metairie, LA",Metro,Black,2010-14,130401.00000,105689.00000,0.81049,33651.00000,0.25806
35380,"New Orleans-Metairie, LA",Metro,Hispanic,2000,8812.00000,3549.00000,0.40275,579.00000,0.06571
35380,"New Orleans-Metairie, LA",Metro,Hispanic,2005-09,11134.00000,5401.00000,0.48509,616.00000,0.05533
35380,"New Orleans-Metairie, LA",Metro,Hispanic,2010-14,21236.00000,12410.00000,0.58438,2253.00000,0.10609
35380,"New Orleans-Metairie, LA",Metro,Non-Hispanic White,2000,58211.00000,16224.00000,0.27871,1578.00000,0.02711
35380,"New Orleans-Metairie, LA",Metro,Non-Hispanic White,2005-09,54552.00000,13739.00000,0.25185,1000.00000,0.01833
35380,"New Orleans-Metairie, LA",Metro,Non-Hispanic White,2010-14,63610.00000,21830.00000,0.34319,2470.00000,0.03883
35380,"New Orleans-Metairie, LA",Suburb,All,2000,104480.00000,43210.00000,0.41357,3934.00000,0.03765
35380,"New Orleans-Metairie, LA",Suburb,All,2005-09,107894.00000,39517.00000,0.36626,4433.00000,0.04109
35380,"New Orleans-Metairie, LA",Suburb,All,2010-14,126233.00000,62223.00000,0.49292,7240.00000,0.05735
35380,"New Orleans-Metairie, LA",Suburb,Black,2000,48580.00000,31472.00000,0.64784,3294.00000,0.06781
35380,"New Orleans-Metairie, LA",Suburb,Black,2005-09,48989.00000,25504.00000,0.52061,3935.00000,0.08032
35380,"New Orleans-Metairie, LA",Suburb,Black,2010-14,54567.00000,36682.00000,0.67224,4864.00000,0.08914
35380,"New Orleans-Metairie, LA",Suburb,Hispanic,2000,5692.00000,1139.00000,0.20011,50.00000,0.00878
35380,"New Orleans-Metairie, LA",Suburb,Hispanic,2005-09,7759.00000,2694.00000,0.34721,238.00000,0.03067
35380,"New Orleans-Metairie, LA",Suburb,Hispanic,2010-14,16280.00000,8773.00000,0.53888,953.00000,0.05854
35380,"New Orleans-Metairie, LA",Suburb,Non-Hispanic White,2000,45859.00000,8887.00000,0.19379,398.00000,0.00868
35380,"New Orleans-Metairie, LA",Suburb,Non-Hispanic White,2005-09,45448.00000,9349.00000,0.20571,212.00000,0.00466
35380,"New Orleans-Metairie, LA",Suburb,Non-Hispanic White,2010-14,49940.00000,14660.00000,0.29355,1031.00000,0.02064
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,All,2000,1774265.00000,1284941.00000,0.72421,450939.00000,0.25416
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,All,2005-09,1615097.00000,1084626.00000,0.67155,327032.00000,0.20248
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,All,2010-14,1819728.00000,1294958.00000,0.71162,419768.00000,0.23068
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Black,2000,587807.00000,488575.00000,0.83118,194280.00000,0.33052
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Black,2005-09,485764.00000,366945.00000,0.75540,129512.00000,0.26662
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Black,2010-14,531608.00000,425358.00000,0.80013,156437.00000,0.29427
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Hispanic,2000,689314.00000,566166.00000,0.82135,222521.00000,0.32282
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Hispanic,2005-09,645821.00000,503627.00000,0.77982,150336.00000,0.23278
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Hispanic,2010-14,732083.00000,597968.00000,0.81680,196019.00000,0.26776
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Non-Hispanic White,2000,322864.00000,147378.00000,0.45647,35652.00000,0.11042
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Non-Hispanic White,2005-09,329365.00000,148354.00000,0.45042,44658.00000,0.13559
35620,"New York-Newark-Jersey City, NY-NJ-PA",City,Non-Hispanic White,2010-14,344445.00000,169562.00000,0.49228,64027.00000,0.18588
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,All,2000,2489600.00000,1459424.00000,0.58621,481242.00000,0.19330
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,All,2005-09,2373204.00000,1295389.00000,0.54584,386132.00000,0.16270
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,All,2010-14,2773872.00000,1628406.00000,0.58705,497153.00000,0.17923
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Black,2000,731123.00000,547446.00000,0.74877,199706.00000,0.27315
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Black,2005-09,634253.00000,430953.00000,0.67947,141599.00000,0.22325
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Black,2010-14,700639.00000,508141.00000,0.72525,169904.00000,0.24250
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Hispanic,2000,886091.00000,636028.00000,0.71779,226330.00000,0.25543
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Hispanic,2005-09,877642.00000,583108.00000,0.66440,165229.00000,0.18826
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Hispanic,2010-14,1074471.00000,757491.00000,0.70499,222045.00000,0.20666
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Non-Hispanic White,2000,649978.00000,189002.00000,0.29078,55969.00000,0.08611
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Non-Hispanic White,2005-09,664586.00000,210866.00000,0.31729,75836.00000,0.11411
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metro,Non-Hispanic White,2010-14,724145.00000,253086.00000,0.34950,101491.00000,0.14015
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,All,2000,715335.00000,174483.00000,0.24392,30303.00000,0.04236
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,All,2005-09,758107.00000,210763.00000,0.27801,59100.00000,0.07796
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,All,2010-14,954144.00000,333448.00000,0.34947,77385.00000,0.08110
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Black,2000,143316.00000,58871.00000,0.41078,5426.00000,0.03786
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Black,2005-09,148489.00000,64008.00000,0.43106,12087.00000,0.08140
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Black,2010-14,169031.00000,82783.00000,0.48975,13467.00000,0.07967
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Hispanic,2000,196777.00000,69862.00000,0.35503,3809.00000,0.01936
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Hispanic,2005-09,231821.00000,79481.00000,0.34286,14893.00000,0.06424
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Hispanic,2010-14,342388.00000,159523.00000,0.46591,26026.00000,0.07601
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Non-Hispanic White,2000,327114.00000,41624.00000,0.12725,20317.00000,0.06211
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Non-Hispanic White,2005-09,335221.00000,62512.00000,0.18648,31178.00000,0.09301
35620,"New York-Newark-Jersey City, NY-NJ-PA",Suburb,Non-Hispanic White,2010-14,379700.00000,83524.00000,0.21997,37464.00000,0.09867
35840,"North Port-Sarasota-Bradenton, FL",City,All,2000,1876.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,All,2005-09,4399.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,All,2010-14,6974.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Black,2000,84.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Black,2005-09,559.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Black,2010-14,1784.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Hispanic,2000,53.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Hispanic,2005-09,706.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Hispanic,2010-14,522.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Non-Hispanic White,2000,1710.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Non-Hispanic White,2005-09,3231.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",City,Non-Hispanic White,2010-14,4489.00000,0.00000,0.00000,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",Metro,All,2000,49232.00000,15537.00000,0.31559,0.00000,0.00000
35840,"North Port-Sarasota-Bradenton, FL",Metro,All,2005-09,71456.00000,16478.00000,0.23060,1952.00000,0.02732
35840,"North Port-Sarasota-Bradenton, FL",Metro,All,2010-14,94428.00000,37527.00000,0.39741,11285.00000,0.11951
35840,"North Port-Sarasota-Bradenton, FL",Metro,Black,2000,9421.00000,6711.00000,0.71234,0.00000,0.00000
